,userId,Reputation,Views,UpVotes,DownVotes,postId,Score,ViewCount,CommentCount
176,5,6792,1145,662,5,1706,2,0,1
177,5,6792,1145,662,5,1826,26,2762,1
178,5,6792,1145,662,5,1828,17,0,3
179,5,6792,1145,662,5,1831,3,0,2
180,5,6792,1145,662,5,1857,3,0,2
181,5,6792,1145,662,5,1893,10,0,0
182,5,6792,1145,662,5,1904,11,493,0
183,5,6792,1145,662,5,1906,7,455,3
184,5,6792,1145,662,5,1907,7,0,0
185,5,6792,1145,662,5,1908,5,351,0
186,5,6792,1145,662,5,1910,4,0,0
187,5,6792,1145,662,5,1912,3,286,7
188,5,6792,1145,662,5,1958,3,0,2
189,5,6792,1145,662,5,1983,3,0,0
190,5,6792,1145,662,5,2072,13,520,2
191,5,6792,1145,662,5,2077,21,9878,0
192,5,6792,1145,662,5,2101,6,0,0
193,5,6792,1145,662,5,2110,3,0,2
194,5,6792,1145,662,5,2149,22,4469,0
195,5,6792,1145,662,5,2166,4,0,0
196,5,6792,1145,662,5,2167,11,709,3
197,5,6792,1145,662,5,2172,15,0,3
198,5,6792,1145,662,5,2213,15,3182,2
199,5,6792,1145,662,5,2217,95,0,1
200,5,6792,1145,662,5,2236,9,0,1
201,5,6792,1145,662,5,2245,24,1475,2
202,5,6792,1145,662,5,2247,10,0,1
203,5,6792,1145,662,5,2302,4,0,0
204,5,6792,1145,662,5,2346,26,0,2
205,5,6792,1145,662,5,2389,5,0,0
206,5,6792,1145,662,5,2412,4,0,3
207,5,6792,1145,662,5,2456,16,0,4
208,5,6792,1145,662,5,2627,10,0,1
209,5,6792,1145,662,5,2911,16,0,3
210,5,6792,1145,662,5,3055,1,0,6
211,5,6792,1145,662,5,3056,1,0,3
212,5,6792,1145,662,5,3168,5,0,3
213,5,6792,1145,662,5,3223,4,0,1
214,5,6792,1145,662,5,3239,15,0,5
215,5,6792,1145,662,5,3319,3,0,1
216,5,6792,1145,662,5,3414,6,0,4
217,5,6792,1145,662,5,3424,7,0,5
218,5,6792,1145,662,5,3461,7,0,5
219,5,6792,1145,662,5,3480,1,0,0
220,5,6792,1145,662,5,3576,7,0,2
221,5,6792,1145,662,5,3600,1,0,0
222,5,6792,1145,662,5,3637,1,0,0
223,5,6792,1145,662,5,3675,2,0,0
224,5,6792,1145,662,5,3703,2,0,1
225,5,6792,1145,662,5,3756,6,0,0
226,5,6792,1145,662,5,3761,3,0,1
227,5,6792,1145,662,5,3848,2,0,1
228,5,6792,1145,662,5,3891,6,0,4
229,5,6792,1145,662,5,3998,3,0,2
230,5,6792,1145,662,5,4634,2,0,2
231,5,6792,1145,662,5,4635,6,0,3
232,5,6792,1145,662,5,4761,5,0,0
233,5,6792,1145,662,5,5086,2,0,1
234,5,6792,1145,662,5,5296,24,0,1
235,5,6792,1145,662,5,6235,12,0,6
236,5,6792,1145,662,5,6241,17,0,2
237,5,6792,1145,662,5,6278,20,0,3
238,5,6792,1145,662,5,6389,2,0,0
239,5,6792,1145,662,5,6757,3,0,1
240,6,457,114,47,0,15,13,0,0
241,6,457,114,47,0,982,6,0,3
242,6,457,114,47,0,983,2,0,1
243,6,457,114,47,0,3804,2,647,2
244,6,457,114,47,0,6578,1,0,5
245,6,457,114,47,0,9329,9,938,4
246,6,457,114,47,0,21843,2,122,3
247,6,457,114,47,0,23750,5,228,0
248,6,457,114,47,0,25770,40,0,1
249,6,457,114,47,0,39110,4,981,1
250,6,457,114,47,0,39226,0,0,2
251,6,457,114,47,0,47256,1,130,0
252,7,429,56,20,0,643,21,1582,2
253,7,429,56,20,0,2695,26,0,4
254,8,6764,1089,604,25,1,23,1278,1
255,8,6764,1089,604,25,16,16,0,3
256,8,6764,1089,604,25,36,41,67396,7
257,8,6764,1089,604,25,65,14,0,3
258,8,6764,1089,604,25,78,33,0,4
259,8,6764,1089,604,25,111,8,0,3
260,8,6764,1089,604,25,114,30,1220,1
261,8,6764,1089,604,25,129,4,0,0
262,8,6764,1089,604,25,142,5,0,0
263,8,6764,1089,604,25,168,17,1022,1
264,8,6764,1089,604,25,170,56,7733,1
265,8,6764,1089,604,25,254,4,0,3
266,8,6764,1089,604,25,262,13,0,7
267,8,6764,1089,604,25,271,7,0,0
268,8,6764,1089,604,25,301,6,0,7
269,8,6764,1089,604,25,352,1,0,1
270,8,6764,1089,604,25,356,2,0,0
271,8,6764,1089,604,25,397,5,0,0
272,8,6764,1089,604,25,412,4,0,0
273,8,6764,1089,604,25,432,96,0,1
274,8,6764,1089,604,25,845,5,0,4
275,8,6764,1089,604,25,851,4,0,0
276,8,6764,1089,604,25,855,1,0,0
277,8,6764,1089,604,25,895,2,0,0
278,8,6764,1089,604,25,975,2,0,0
279,8,6764,1089,604,25,978,3,0,0
280,8,6764,1089,604,25,981,6,0,11
281,8,6764,1089,604,25,1010,8,0,0
282,8,6764,1089,604,25,1131,4,0,0
283,8,6764,1089,604,25,1132,4,0,1
284,8,6764,1089,604,25,1173,13,1765,5
285,8,6764,1089,604,25,1177,5,0,0
286,8,6764,1089,604,25,1185,20,0,3
287,8,6764,1089,604,25,1220,3,0,0
288,8,6764,1089,604,25,1231,1,0,0
289,8,6764,1089,604,25,1251,15,0,4
290,8,6764,1089,604,25,1291,11,0,5
291,8,6764,1089,604,25,1364,6,0,1
292,8,6764,1089,604,25,1438,1,0,1
293,8,6764,1089,604,25,1494,3,0,0
294,8,6764,1089,604,25,1496,11,0,0
295,8,6764,1089,604,25,1529,8,498,2
296,8,6764,1089,604,25,1537,7,0,3
297,8,6764,1089,604,25,1549,2,0,0
298,8,6764,1089,604,25,1588,4,0,1
299,8,6764,1089,604,25,1598,40,0,4
300,8,6764,1089,604,25,1664,0,0,4
301,8,6764,1089,604,25,1665,4,0,1
302,8,6764,1089,604,25,1695,4,0,0
303,8,6764,1089,604,25,1716,1,0,1
304,8,6764,1089,604,25,1741,15,0,0
305,8,6764,1089,604,25,1755,2,0,1
306,8,6764,1089,604,25,1771,4,0,1
307,8,6764,1089,604,25,1782,2,0,1
308,8,6764,1089,604,25,1816,7,0,5
309,8,6764,1089,604,25,1820,2,0,0
310,8,6764,1089,604,25,1842,10,0,4
311,8,6764,1089,604,25,1897,2,0,1
312,8,6764,1089,604,25,1993,7,0,0
313,8,6764,1089,604,25,2348,15,795,4
314,8,6764,1089,604,25,2407,2,0,0
315,8,6764,1089,604,25,2422,6,0,0
316,8,6764,1089,604,25,2560,6,0,1
317,8,6764,1089,604,25,2673,6,0,3
318,8,6764,1089,604,25,2699,4,0,2
319,8,6764,1089,604,25,3085,6,0,4
320,8,6764,1089,604,25,3106,3,0,0
321,8,6764,1089,604,25,3107,6,0,0
322,8,6764,1089,604,25,3108,9,0,4
323,8,6764,1089,604,25,3138,18,0,0
324,8,6764,1089,604,25,3197,6,0,0
325,8,6764,1089,604,25,3295,2,0,2
326,8,6764,1089,604,25,3297,2,0,0
327,8,6764,1089,604,25,3335,3,0,0
328,8,6764,1089,604,25,3339,2,0,3
329,8,6764,1089,604,25,3405,14,0,6
330,8,6764,1089,604,25,3453,2,0,9
331,8,6764,1089,604,25,3460,29,1068,0
332,8,6764,1089,604,25,3527,14,0,1
333,8,6764,1089,604,25,3532,12,422,0
334,8,6764,1089,604,25,3555,30,0,4
335,8,6764,1089,604,25,3789,2,0,0
336,8,6764,1089,604,25,3814,73,4526,2
337,8,6764,1089,604,25,3880,8,0,1
338,8,6764,1089,604,25,4176,3,0,9
339,8,6764,1089,604,25,4177,4,0,2
340,8,6764,1089,604,25,4309,6,0,5
341,8,6764,1089,604,25,4311,7,0,6
342,8,6764,1089,604,25,4338,3,0,8
343,8,6764,1089,604,25,4340,5,0,3
344,8,6764,1089,604,25,4852,1,0,0
345,8,6764,1089,604,25,5184,12,1575,3
346,8,6764,1089,604,25,5287,1,0,0
347,8,6764,1089,604,25,5600,11,0,2
348,8,6764,1089,604,25,6221,7,0,4
349,8,6764,1089,604,25,6251,4,0,0
350,8,6764,1089,604,25,6255,6,0,2
351,8,6764,1089,604,25,6683,4,0,1
352,8,6764,1089,604,25,6935,3,0,1
353,8,6764,1089,604,25,7287,3,0,2
354,8,6764,1089,604,25,7405,3,0,1
355,8,6764,1089,604,25,7452,3,0,2
356,8,6764,1089,604,25,8043,4,0,2
357,8,6764,1089,604,25,11626,5,0,1
358,8,6764,1089,604,25,11803,3,0,3
359,8,6764,1089,604,25,11981,1,0,14
360,8,6764,1089,604,25,12158,2,0,0
361,8,6764,1089,604,25,12185,7,0,1
362,8,6764,1089,604,25,12293,3,0,1
363,8,6764,1089,604,25,12394,8,0,2
364,8,6764,1089,604,25,12396,8,0,2
365,8,6764,1089,604,25,12399,5,0,4
366,8,6764,1089,604,25,12489,2,0,0
367,8,6764,1089,604,25,12624,1,0,6
368,8,6764,1089,604,25,13455,7,0,4
369,8,6764,1089,604,25,15676,12,0,1
370,8,6764,1089,604,25,15754,0,0,6
371,8,6764,1089,604,25,17426,4,0,0
372,8,6764,1089,604,25,23733,4,0,2
373,8,6764,1089,604,25,26819,2,0,1
374,8,6764,1089,604,25,37982,11,0,2
375,10,121,20,2,0,228,2,0,0
376,11,136,10,10,0,901,1,0,0
377,11,136,10,10,0,903,3,0,0
378,11,136,10,10,0,1157,4,0,0
379,11,136,10,10,0,1194,29,5877,17
380,11,136,10,10,0,1919,0,0,2
381,11,136,10,10,0,1920,0,0,1
382,12,101,10,5,0,112,2,0,0
383,13,817,178,44,1,31,66,175495,3
384,13,817,178,44,1,86,8,0,5
385,13,817,178,44,1,175,29,28291,1
386,13,817,178,44,1,235,4,0,0
387,13,817,178,44,1,244,17,0,4
388,13,817,178,44,1,425,88,0,0
389,13,817,178,44,1,455,27,0,1
390,15,11,8,0,0,347,2,0,0
391,16,101,4,7,0,351,4,0,0
392,17,345,14,13,1,53,40,25962,4
393,17,345,14,13,1,1104,15,0,0
394,17,345,14,13,1,1528,4,0,0
395,18,128,8,16,0,3,54,3613,4
396,18,128,8,16,0,2427,5,1474,4
397,22,591,90,693,6,47,7,312,2
398,22,591,90,693,6,70,15,0,1
399,22,591,90,693,6,73,24,5717,5
400,22,591,90,693,6,90,3,0,0
401,22,591,90,693,6,102,1,0,0
402,22,591,90,693,6,132,6,0,0
403,22,591,90,693,6,144,17,0,0
404,22,591,90,693,6,308,1,0,0
405,22,591,90,693,6,598,5,0,2
406,22,591,90,693,6,781,3,0,0
407,22,591,90,693,6,784,3,0,0
408,22,591,90,693,6,1499,3,0,2
409,22,591,90,693,6,1500,2,0,1
410,22,591,90,693,6,2029,3,0,0
411,22,591,90,693,6,2174,4,0,2
412,22,591,90,693,6,3849,2,720,2
413,22,591,90,693,6,3944,6,3547,0
414,22,591,90,693,6,4136,1,0,0
415,22,591,90,693,6,4432,6,0,0
416,22,591,90,693,6,4449,3,0,1
417,22,591,90,693,6,4589,18,0,1
418,22,591,90,693,6,5429,3,0,1
419,22,591,90,693,6,5959,2,0,0
420,22,591,90,693,6,6614,7,0,0
421,22,591,90,693,6,7374,2,0,0
422,22,591,90,693,6,8160,5,430,2
423,22,591,90,693,6,8450,1,0,0
424,22,591,90,693,6,10470,7,0,0
425,22,591,90,693,6,10554,5,313,0
426,22,591,90,693,6,11272,2,0,1
427,22,591,90,693,6,12028,3,293,3
428,22,591,90,693,6,12379,0,0,0
429,22,591,90,693,6,16721,2,2034,0
430,22,591,90,693,6,16740,0,0,0
431,22,591,90,693,6,20106,1,483,6
432,23,308,52,34,1,4,13,5224,2
433,23,308,52,34,1,5,81,0,3
434,23,308,52,34,1,13,14,0,4
435,24,344,48,36,1,2,22,8198,1
436,24,344,48,36,1,10,23,21925,4
437,24,344,48,36,1,348,-4,0,2
438,25,4968,641,328,23,79,4,0,1
439,25,4968,641,328,23,109,2,3980,2
440,25,4968,641,328,23,150,3,0,1
441,25,4968,641,328,23,190,7,0,0
442,25,4968,641,328,23,647,-2,0,3
443,25,4968,641,328,23,651,2,0,1
444,25,4968,641,328,23,656,61,0,1
445,25,4968,641,328,23,673,8,0,3
446,25,4968,641,328,23,718,5,0,1
447,25,4968,641,328,23,720,18,0,4
448,25,4968,641,328,23,722,5,0,0
449,25,4968,641,328,23,810,7,0,3
450,25,4968,641,328,23,819,3,0,0
451,25,4968,641,328,23,823,-7,0,8
452,25,4968,641,328,23,956,10,0,1
453,25,4968,641,328,23,957,0,0,2
454,25,4968,641,328,23,997,9,0,2
455,25,4968,641,328,23,1344,5,0,0
456,25,4968,641,328,23,1792,12,0,5
457,25,4968,641,328,23,1810,0,0,0
458,25,4968,641,328,23,1844,13,3142,7
459,25,4968,641,328,23,2053,7,0,0
460,25,4968,641,328,23,2129,15,0,1
461,25,4968,641,328,23,2501,61,0,3
462,25,4968,641,328,23,2900,5,0,0
463,25,4968,641,328,23,4452,5,0,1
464,25,4968,641,328,23,4947,4,0,1
465,25,4968,641,328,23,5599,7,0,4
466,25,4968,641,328,23,5895,2,0,0
467,25,4968,641,328,23,6618,9,0,8
468,25,4968,641,328,23,8094,2,0,2
469,25,4968,641,328,23,9800,24,0,3
470,25,4968,641,328,23,11366,2,0,1
471,25,4968,641,328,23,12002,14,3883,6
472,25,4968,641,328,23,12991,16,0,9
473,25,4968,641,328,23,13900,0,0,0
474,25,4968,641,328,23,14456,2,0,0
475,25,4968,641,328,23,15350,5,842,0
476,25,4968,641,328,23,15495,3,0,1
477,25,4968,641,328,23,15946,7,0,2
478,25,4968,641,328,23,16090,2,0,0
479,25,4968,641,328,23,16273,6,0,1
480,25,4968,641,328,23,16354,10,0,2
481,25,4968,641,328,23,17378,3,3028,0
482,25,4968,641,328,23,19074,0,0,2
483,25,4968,641,328,23,19188,3,0,0
484,25,4968,641,328,23,21055,6,0,3
485,25,4968,641,328,23,22354,1,0,0
486,25,4968,641,328,23,29158,10,2305,14
487,25,4968,641,328,23,29319,3,0,1
488,25,4968,641,328,23,29604,2,0,3
489,25,4968,641,328,23,29605,3,0,1
490,25,4968,641,328,23,29867,2,0,1
491,25,4968,641,328,23,29870,2,0,1
492,25,4968,641,328,23,31591,21,1131,11
493,25,4968,641,328,23,32076,8,0,2
494,25,4968,641,328,23,32385,16,0,4
495,25,4968,641,328,23,35432,6,0,1
496,25,4968,641,328,23,35433,2,355,1
497,25,4968,641,328,23,35435,4,0,1
498,25,4968,641,328,23,36120,2,0,2
499,25,4968,641,328,23,38050,6,0,0
500,25,4968,641,328,23,38381,1,0,2
501,25,4968,641,328,23,38651,4,0,1
502,25,4968,641,328,23,38654,3,0,0
503,25,4968,641,328,23,38659,1,0,0
504,25,4968,641,328,23,39036,2,0,0
505,25,4968,641,328,23,40347,5,0,3
506,25,4968,641,328,23,40516,1,0,1
507,25,4968,641,328,23,43532,0,0,1
508,25,4968,641,328,23,45442,9,0,10
509,25,4968,641,328,23,45975,1,0,0
510,26,3150,257,138,7,6848,5,0,0
511,26,3150,257,138,7,6932,4,0,0
512,26,3150,257,138,7,6979,1,0,12
513,26,3150,257,138,7,7011,3,0,0
514,26,3150,257,138,7,7358,16,4065,1
515,26,3150,257,138,7,7434,8,0,1
516,26,3150,257,138,7,7500,7,0,4
517,26,3150,257,138,7,7516,11,0,3
518,26,3150,257,138,7,7526,4,0,1
519,26,3150,257,138,7,7602,3,0,0
520,26,3150,257,138,7,8092,6,0,9
521,26,3150,257,138,7,8177,5,0,2
522,26,3150,257,138,7,8332,2,0,3
523,26,3150,257,138,7,8529,6,0,1
524,26,3150,257,138,7,8570,8,365,0
525,26,3150,257,138,7,8819,12,0,2
526,26,3150,257,138,7,8875,2,0,2
527,26,3150,257,138,7,8876,7,0,1
528,26,3150,257,138,7,9847,4,0,5
529,26,3150,257,138,7,10006,5,353,2
530,26,3150,257,138,7,10151,4,0,6
531,26,3150,257,138,7,10153,4,0,0
532,26,3150,257,138,7,10240,7,0,1
533,26,3150,257,138,7,10255,3,0,0
534,26,3150,257,138,7,10358,1,0,0
535,26,3150,257,138,7,10421,2,52,0
536,26,3150,257,138,7,10438,1,0,0
537,26,3150,257,138,7,10451,0,0,13
538,26,3150,257,138,7,10538,5,0,5
539,26,3150,257,138,7,10663,4,0,12
540,26,3150,257,138,7,10792,5,0,12
541,26,3150,257,138,7,10793,1,0,10
542,26,3150,257,138,7,10843,4,0,2
543,26,3150,257,138,7,10844,5,0,5
544,26,3150,257,138,7,10994,2,0,1
545,26,3150,257,138,7,11103,5,0,8
546,26,3150,257,138,7,11258,8,0,0
547,26,3150,257,138,7,11291,4,0,3
548,26,3150,257,138,7,11300,2,50,5
549,26,3150,257,138,7,11323,5,0,1
550,26,3150,257,138,7,11349,1,0,3
551,26,3150,257,138,7,11633,5,0,0
552,26,3150,257,138,7,11673,20,0,1
553,26,3150,257,138,7,11721,3,0,0
554,26,3150,257,138,7,11738,3,0,3
555,26,3150,257,138,7,11744,10,0,3
556,26,3150,257,138,7,11789,6,0,0
557,26,3150,257,138,7,11806,1,0,0
558,26,3150,257,138,7,11820,0,0,1
559,26,3150,257,138,7,11834,9,0,0
560,26,3150,257,138,7,11851,5,0,7
561,26,3150,257,138,7,11881,5,0,0
562,26,3150,257,138,7,12004,1,0,2
563,26,3150,257,138,7,12323,2,0,0
564,26,3150,257,138,7,12375,7,0,1
565,26,3150,257,138,7,12870,14,0,10
566,26,3150,257,138,7,12895,0,0,0
567,26,3150,257,138,7,13094,1,0,11
568,26,3150,257,138,7,13133,2,0,0
569,29,2250,318,28,1,2700,129,0,11
570,29,2250,318,28,1,4114,8,404,2
571,29,2250,318,28,1,8465,3,0,3
572,29,2250,318,28,1,10327,12,0,3
573,29,2250,318,28,1,11451,11,0,3
574,29,2250,318,28,1,25813,66,0,5
575,30,2185,312,40,3,439,8,0,1
576,30,2185,312,40,3,600,8,0,2
577,30,2185,312,40,3,603,3,0,5
578,30,2185,312,40,3,606,11,0,0
579,30,2185,312,40,3,607,70,0,1
580,30,2185,312,40,3,613,9,0,4
581,30,2185,312,40,3,626,5,0,3
582,30,2185,312,40,3,635,13,0,1
583,30,2185,312,40,3,841,14,1016,2
584,30,2185,312,40,3,1100,8,0,0
585,30,2185,312,40,3,2771,4,0,1
586,30,2185,312,40,3,2772,15,1544,5
587,30,2185,312,40,3,2775,2,0,3
588,30,2185,312,40,3,3118,3,0,0
589,30,2185,312,40,3,3898,6,597,0
590,30,2185,312,40,3,3901,4,0,0
591,30,2185,312,40,3,4267,11,1166,1
592,30,2185,312,40,3,4285,1,0,0
593,30,2185,312,40,3,4286,3,284,0
594,30,2185,312,40,3,6320,3,248,5
595,30,2185,312,40,3,6421,29,1806,5
596,30,2185,312,40,3,6710,8,0,1
597,30,2185,312,40,3,7293,4,150,1
598,30,2185,312,40,3,7347,0,0,0
599,30,2185,312,40,3,7364,4,97,7
600,30,2185,312,40,3,7860,21,1926,1
601,30,2185,312,40,3,8526,4,247,0
602,30,2185,312,40,3,10478,7,638,3
603,30,2185,312,40,3,10806,7,380,3
604,30,2185,312,40,3,11537,2,182,0
605,30,2185,312,40,3,11872,12,1210,0
606,30,2185,312,40,3,12281,9,268,10
607,30,2185,312,40,3,12880,7,0,0
608,30,2185,312,40,3,13483,8,0,0
609,30,2185,312,40,3,15394,6,127,4
610,30,2185,312,40,3,15480,2,438,4
611,30,2185,312,40,3,16961,74,0,6
612,30,2185,312,40,3,21850,5,718,4
613,33,221,11,2,0,512,8,0,2
614,33,221,11,2,0,1148,4,0,5
615,34,185,27,23,0,11,2,224,2
616,34,185,27,23,0,371,15,0,2
617,34,185,27,23,0,881,5,264,0
