userId,Reputation,Views,UpVotes,DownVotes,postId,Score,ViewCount,CommentCount
5,6792,1145,662,5,423,156,64481,7
5,6792,1145,662,5,433,40,0,0
5,6792,1145,662,5,504,4,0,0
5,6792,1145,662,5,550,11,0,0
5,6792,1145,662,5,560,9,0,2
5,6792,1145,662,5,562,10,1005,1
5,6792,1145,662,5,569,3,0,0
5,6792,1145,662,5,593,3,0,1
5,6792,1145,662,5,616,6,0,0
5,6792,1145,662,5,617,9,0,1
5,6792,1145,662,5,634,7,0,0
5,6792,1145,662,5,772,11,0,1
5,6792,1145,662,5,774,7,0,0
5,6792,1145,662,5,776,2,0,0
5,6792,1145,662,5,827,13,0,6
5,6792,1145,662,5,898,5,725,1
5,6792,1145,662,5,1134,4,0,0
5,6792,1145,662,5,1135,3,0,0
5,6792,1145,662,5,1136,1,0,2
5,6792,1145,662,5,1165,1,0,0
5,6792,1145,662,5,1199,4,0,0
5,6792,1145,662,5,1235,4,0,1
5,6792,1145,662,5,1309,2,0,3
5,6792,1145,662,5,1451,8,0,1
5,6792,1145,662,5,1491,10,0,3
5,6792,1145,662,5,1503,1,0,1
5,6792,1145,662,5,1504,4,0,0
5,6792,1145,662,5,1546,5,0,1
5,6792,1145,662,5,1551,8,0,4
5,6792,1145,662,5,1613,3,0,1
5,6792,1145,662,5,1648,18,0,1
5,6792,1145,662,5,1706,2,0,1
5,6792,1145,662,5,1826,26,2762,1
5,6792,1145,662,5,1828,17,0,3
5,6792,1145,662,5,1831,3,0,2
5,6792,1145,662,5,1857,3,0,2
5,6792,1145,662,5,1893,10,0,0
5,6792,1145,662,5,1904,11,493,0
5,6792,1145,662,5,1906,7,455,3
5,6792,1145,662,5,1907,7,0,0
5,6792,1145,662,5,1908,5,351,0
5,6792,1145,662,5,1910,4,0,0
5,6792,1145,662,5,1912,3,286,7
5,6792,1145,662,5,1958,3,0,2
5,6792,1145,662,5,1983,3,0,0
5,6792,1145,662,5,2072,13,520,2
5,6792,1145,662,5,2077,21,9878,0
5,6792,1145,662,5,2101,6,0,0
5,6792,1145,662,5,2110,3,0,2
5,6792,1145,662,5,2149,22,4469,0
5,6792,1145,662,5,2166,4,0,0
5,6792,1145,662,5,2167,11,709,3
5,6792,1145,662,5,2172,15,0,3
5,6792,1145,662,5,2213,15,3182,2
5,6792,1145,662,5,2217,95,0,1
5,6792,1145,662,5,2236,9,0,1
5,6792,1145,662,5,2245,24,1475,2
5,6792,1145,662,5,2247,10,0,1
5,6792,1145,662,5,2302,4,0,0
5,6792,1145,662,5,2346,26,0,2
5,6792,1145,662,5,2389,5,0,0
5,6792,1145,662,5,2412,4,0,3
5,6792,1145,662,5,2456,16,0,4
5,6792,1145,662,5,2627,10,0,1
5,6792,1145,662,5,2911,16,0,3
5,6792,1145,662,5,3055,1,0,6
5,6792,1145,662,5,3056,1,0,3
5,6792,1145,662,5,3168,5,0,3
5,6792,1145,662,5,3223,4,0,1
5,6792,1145,662,5,3239,15,0,5
5,6792,1145,662,5,3319,3,0,1
5,6792,1145,662,5,3414,6,0,4
5,6792,1145,662,5,3424,7,0,5
5,6792,1145,662,5,3461,7,0,5
5,6792,1145,662,5,3480,1,0,0
5,6792,1145,662,5,3576,7,0,2
5,6792,1145,662,5,3600,1,0,0
5,6792,1145,662,5,3637,1,0,0
5,6792,1145,662,5,3675,2,0,0
5,6792,1145,662,5,3703,2,0,1
5,6792,1145,662,5,3756,6,0,0
5,6792,1145,662,5,3761,3,0,1
5,6792,1145,662,5,3848,2,0,1
5,6792,1145,662,5,3891,6,0,4
5,6792,1145,662,5,3998,3,0,2
5,6792,1145,662,5,4634,2,0,2
5,6792,1145,662,5,4635,6,0,3
5,6792,1145,662,5,4761,5,0,0
5,6792,1145,662,5,5086,2,0,1
5,6792,1145,662,5,5296,24,0,1
5,6792,1145,662,5,6235,12,0,6
5,6792,1145,662,5,6241,17,0,2
5,6792,1145,662,5,6278,20,0,3
5,6792,1145,662,5,6389,2,0,0
5,6792,1145,662,5,6757,3,0,1
6,457,114,47,0,15,13,0,0
6,457,114,47,0,982,6,0,3
6,457,114,47,0,983,2,0,1
6,457,114,47,0,3804,2,647,2
6,457,114,47,0,6578,1,0,5
6,457,114,47,0,9329,9,938,4
6,457,114,47,0,21843,2,122,3
6,457,114,47,0,23750,5,228,0
6,457,114,47,0,25770,40,0,1
6,457,114,47,0,39110,4,981,1
6,457,114,47,0,39226,0,0,2
6,457,114,47,0,47256,1,130,0
7,429,56,20,0,643,21,1582,2
7,429,56,20,0,2695,26,0,4
8,6764,1089,604,25,1,23,1278,1
8,6764,1089,604,25,16,16,0,3
8,6764,1089,604,25,36,41,67396,7
8,6764,1089,604,25,65,14,0,3
8,6764,1089,604,25,78,33,0,4
8,6764,1089,604,25,111,8,0,3
8,6764,1089,604,25,114,30,1220,1
8,6764,1089,604,25,129,4,0,0
8,6764,1089,604,25,142,5,0,0
8,6764,1089,604,25,168,17,1022,1
8,6764,1089,604,25,170,56,7733,1
8,6764,1089,604,25,254,4,0,3
8,6764,1089,604,25,262,13,0,7
8,6764,1089,604,25,271,7,0,0
8,6764,1089,604,25,301,6,0,7
8,6764,1089,604,25,352,1,0,1
8,6764,1089,604,25,356,2,0,0
8,6764,1089,604,25,397,5,0,0
8,6764,1089,604,25,412,4,0,0
8,6764,1089,604,25,432,96,0,1
8,6764,1089,604,25,845,5,0,4
8,6764,1089,604,25,851,4,0,0
8,6764,1089,604,25,855,1,0,0
8,6764,1089,604,25,895,2,0,0
8,6764,1089,604,25,975,2,0,0
8,6764,1089,604,25,978,3,0,0
8,6764,1089,604,25,981,6,0,11
8,6764,1089,604,25,1010,8,0,0
8,6764,1089,604,25,1131,4,0,0
8,6764,1089,604,25,1132,4,0,1
8,6764,1089,604,25,1173,13,1765,5
8,6764,1089,604,25,1177,5,0,0
8,6764,1089,604,25,1185,20,0,3
8,6764,1089,604,25,1220,3,0,0
8,6764,1089,604,25,1231,1,0,0
8,6764,1089,604,25,1251,15,0,4
8,6764,1089,604,25,1291,11,0,5
8,6764,1089,604,25,1364,6,0,1
8,6764,1089,604,25,1438,1,0,1
8,6764,1089,604,25,1494,3,0,0
8,6764,1089,604,25,1496,11,0,0
8,6764,1089,604,25,1529,8,498,2
8,6764,1089,604,25,1537,7,0,3
8,6764,1089,604,25,1549,2,0,0
8,6764,1089,604,25,1588,4,0,1
8,6764,1089,604,25,1598,40,0,4
8,6764,1089,604,25,1664,0,0,4
8,6764,1089,604,25,1665,4,0,1
8,6764,1089,604,25,1695,4,0,0
8,6764,1089,604,25,1716,1,0,1
8,6764,1089,604,25,1741,15,0,0
8,6764,1089,604,25,1755,2,0,1
8,6764,1089,604,25,1771,4,0,1
8,6764,1089,604,25,1782,2,0,1
8,6764,1089,604,25,1816,7,0,5
8,6764,1089,604,25,1820,2,0,0
8,6764,1089,604,25,1842,10,0,4
8,6764,1089,604,25,1897,2,0,1
8,6764,1089,604,25,1993,7,0,0
8,6764,1089,604,25,2348,15,795,4
8,6764,1089,604,25,2407,2,0,0
8,6764,1089,604,25,2422,6,0,0
8,6764,1089,604,25,2560,6,0,1
8,6764,1089,604,25,2673,6,0,3
8,6764,1089,604,25,2699,4,0,2
8,6764,1089,604,25,3085,6,0,4
8,6764,1089,604,25,3106,3,0,0
8,6764,1089,604,25,3107,6,0,0
8,6764,1089,604,25,3108,9,0,4
8,6764,1089,604,25,3138,18,0,0
8,6764,1089,604,25,3197,6,0,0
8,6764,1089,604,25,3295,2,0,2
8,6764,1089,604,25,3297,2,0,0
8,6764,1089,604,25,3335,3,0,0
8,6764,1089,604,25,3339,2,0,3
8,6764,1089,604,25,3405,14,0,6
8,6764,1089,604,25,3453,2,0,9
8,6764,1089,604,25,3460,29,1068,0
8,6764,1089,604,25,3527,14,0,1
8,6764,1089,604,25,3532,12,422,0
8,6764,1089,604,25,3555,30,0,4
8,6764,1089,604,25,3789,2,0,0
8,6764,1089,604,25,3814,73,4526,2
8,6764,1089,604,25,3880,8,0,1
8,6764,1089,604,25,4176,3,0,9
8,6764,1089,604,25,4177,4,0,2
8,6764,1089,604,25,4309,6,0,5
8,6764,1089,604,25,4311,7,0,6
8,6764,1089,604,25,4338,3,0,8
8,6764,1089,604,25,4340,5,0,3
8,6764,1089,604,25,4852,1,0,0
8,6764,1089,604,25,5184,12,1575,3
8,6764,1089,604,25,5287,1,0,0
8,6764,1089,604,25,5600,11,0,2
8,6764,1089,604,25,6221,7,0,4
8,6764,1089,604,25,6251,4,0,0
8,6764,1089,604,25,6255,6,0,2
8,6764,1089,604,25,6683,4,0,1
8,6764,1089,604,25,6935,3,0,1
8,6764,1089,604,25,7287,3,0,2
8,6764,1089,604,25,7405,3,0,1
8,6764,1089,604,25,7452,3,0,2
8,6764,1089,604,25,8043,4,0,2
8,6764,1089,604,25,11626,5,0,1
8,6764,1089,604,25,11803,3,0,3
8,6764,1089,604,25,11981,1,0,14
8,6764,1089,604,25,12158,2,0,0
8,6764,1089,604,25,12185,7,0,1
8,6764,1089,604,25,12293,3,0,1
8,6764,1089,604,25,12394,8,0,2
8,6764,1089,604,25,12396,8,0,2
8,6764,1089,604,25,12399,5,0,4
8,6764,1089,604,25,12489,2,0,0
8,6764,1089,604,25,12624,1,0,6
8,6764,1089,604,25,13455,7,0,4
8,6764,1089,604,25,15676,12,0,1
8,6764,1089,604,25,15754,0,0,6
8,6764,1089,604,25,17426,4,0,0
8,6764,1089,604,25,23733,4,0,2
8,6764,1089,604,25,26819,2,0,1
8,6764,1089,604,25,37982,11,0,2
10,121,20,2,0,228,2,0,0
11,136,10,10,0,901,1,0,0
11,136,10,10,0,903,3,0,0
11,136,10,10,0,1157,4,0,0
11,136,10,10,0,1194,29,5877,17
11,136,10,10,0,1919,0,0,2
11,136,10,10,0,1920,0,0,1
12,101,10,5,0,112,2,0,0
13,817,178,44,1,31,66,175495,3
13,817,178,44,1,86,8,0,5
13,817,178,44,1,175,29,28291,1
13,817,178,44,1,235,4,0,0
13,817,178,44,1,244,17,0,4
13,817,178,44,1,425,88,0,0
13,817,178,44,1,455,27,0,1
15,11,8,0,0,347,2,0,0
16,101,4,7,0,351,4,0,0
17,345,14,13,1,53,40,25962,4
17,345,14,13,1,1104,15,0,0
17,345,14,13,1,1528,4,0,0
18,128,8,16,0,3,54,3613,4
18,128,8,16,0,2427,5,1474,4
22,591,90,693,6,47,7,312,2
22,591,90,693,6,70,15,0,1
22,591,90,693,6,73,24,5717,5
22,591,90,693,6,90,3,0,0
22,591,90,693,6,102,1,0,0
22,591,90,693,6,132,6,0,0
22,591,90,693,6,144,17,0,0
22,591,90,693,6,308,1,0,0
22,591,90,693,6,598,5,0,2
22,591,90,693,6,781,3,0,0
22,591,90,693,6,784,3,0,0
22,591,90,693,6,1499,3,0,2
22,591,90,693,6,1500,2,0,1
22,591,90,693,6,2029,3,0,0
22,591,90,693,6,2174,4,0,2
22,591,90,693,6,3849,2,720,2
22,591,90,693,6,3944,6,3547,0
22,591,90,693,6,4136,1,0,0
22,591,90,693,6,4432,6,0,0
22,591,90,693,6,4449,3,0,1
22,591,90,693,6,4589,18,0,1
22,591,90,693,6,5429,3,0,1
22,591,90,693,6,5959,2,0,0
22,591,90,693,6,6614,7,0,0
22,591,90,693,6,7374,2,0,0
22,591,90,693,6,8160,5,430,2
22,591,90,693,6,8450,1,0,0
22,591,90,693,6,10470,7,0,0
22,591,90,693,6,10554,5,313,0
22,591,90,693,6,11272,2,0,1
22,591,90,693,6,12028,3,293,3
22,591,90,693,6,12379,0,0,0
22,591,90,693,6,16721,2,2034,0
22,591,90,693,6,16740,0,0,0
22,591,90,693,6,20106,1,483,6
23,308,52,34,1,4,13,5224,2
23,308,52,34,1,5,81,0,3
23,308,52,34,1,13,14,0,4
24,344,48,36,1,2,22,8198,1
24,344,48,36,1,10,23,21925,4
24,344,48,36,1,348,-4,0,2
25,4968,641,328,23,79,4,0,1
25,4968,641,328,23,109,2,3980,2
25,4968,641,328,23,150,3,0,1
25,4968,641,328,23,190,7,0,0
25,4968,641,328,23,647,-2,0,3
25,4968,641,328,23,651,2,0,1
25,4968,641,328,23,656,61,0,1
25,4968,641,328,23,673,8,0,3
25,4968,641,328,23,718,5,0,1
25,4968,641,328,23,720,18,0,4
25,4968,641,328,23,722,5,0,0
25,4968,641,328,23,810,7,0,3
25,4968,641,328,23,819,3,0,0
25,4968,641,328,23,823,-7,0,8
25,4968,641,328,23,956,10,0,1
25,4968,641,328,23,957,0,0,2
25,4968,641,328,23,997,9,0,2
25,4968,641,328,23,1344,5,0,0
25,4968,641,328,23,1792,12,0,5
25,4968,641,328,23,1810,0,0,0
25,4968,641,328,23,1844,13,3142,7
25,4968,641,328,23,2053,7,0,0
25,4968,641,328,23,2129,15,0,1
25,4968,641,328,23,2501,61,0,3
25,4968,641,328,23,2900,5,0,0
25,4968,641,328,23,4452,5,0,1
25,4968,641,328,23,4947,4,0,1
25,4968,641,328,23,5599,7,0,4
25,4968,641,328,23,5895,2,0,0
25,4968,641,328,23,6618,9,0,8
25,4968,641,328,23,8094,2,0,2
25,4968,641,328,23,9800,24,0,3
25,4968,641,328,23,11366,2,0,1
25,4968,641,328,23,12002,14,3883,6
25,4968,641,328,23,12991,16,0,9
25,4968,641,328,23,13900,0,0,0
25,4968,641,328,23,14456,2,0,0
25,4968,641,328,23,15350,5,842,0
25,4968,641,328,23,15495,3,0,1
25,4968,641,328,23,15946,7,0,2
25,4968,641,328,23,16090,2,0,0
25,4968,641,328,23,16273,6,0,1
25,4968,641,328,23,16354,10,0,2
25,4968,641,328,23,17378,3,3028,0
25,4968,641,328,23,19074,0,0,2
25,4968,641,328,23,19188,3,0,0
25,4968,641,328,23,21055,6,0,3
25,4968,641,328,23,22354,1,0,0
25,4968,641,328,23,29158,10,2305,14
25,4968,641,328,23,29319,3,0,1
25,4968,641,328,23,29604,2,0,3
25,4968,641,328,23,29605,3,0,1
25,4968,641,328,23,29867,2,0,1
25,4968,641,328,23,29870,2,0,1
25,4968,641,328,23,31591,21,1131,11
25,4968,641,328,23,32076,8,0,2
25,4968,641,328,23,32385,16,0,4
25,4968,641,328,23,35432,6,0,1
25,4968,641,328,23,35433,2,355,1
25,4968,641,328,23,35435,4,0,1
25,4968,641,328,23,36120,2,0,2
25,4968,641,328,23,38050,6,0,0
25,4968,641,328,23,38381,1,0,2
25,4968,641,328,23,38651,4,0,1
25,4968,641,328,23,38654,3,0,0
25,4968,641,328,23,38659,1,0,0
25,4968,641,328,23,39036,2,0,0
25,4968,641,328,23,40347,5,0,3
25,4968,641,328,23,40516,1,0,1
25,4968,641,328,23,43532,0,0,1
25,4968,641,328,23,45442,9,0,10
25,4968,641,328,23,45975,1,0,0
26,3150,257,138,7,6848,5,0,0
26,3150,257,138,7,6932,4,0,0
26,3150,257,138,7,6979,1,0,12
26,3150,257,138,7,7011,3,0,0
26,3150,257,138,7,7358,16,4065,1
26,3150,257,138,7,7434,8,0,1
26,3150,257,138,7,7500,7,0,4
26,3150,257,138,7,7516,11,0,3
26,3150,257,138,7,7526,4,0,1
26,3150,257,138,7,7602,3,0,0
26,3150,257,138,7,8092,6,0,9
26,3150,257,138,7,8177,5,0,2
26,3150,257,138,7,8332,2,0,3
26,3150,257,138,7,8529,6,0,1
26,3150,257,138,7,8570,8,365,0
26,3150,257,138,7,8819,12,0,2
26,3150,257,138,7,8875,2,0,2
26,3150,257,138,7,8876,7,0,1
26,3150,257,138,7,9847,4,0,5
26,3150,257,138,7,10006,5,353,2
26,3150,257,138,7,10151,4,0,6
26,3150,257,138,7,10153,4,0,0
26,3150,257,138,7,10240,7,0,1
26,3150,257,138,7,10255,3,0,0
26,3150,257,138,7,10358,1,0,0
26,3150,257,138,7,10421,2,52,0
26,3150,257,138,7,10438,1,0,0
26,3150,257,138,7,10451,0,0,13
26,3150,257,138,7,10538,5,0,5
26,3150,257,138,7,10663,4,0,12
26,3150,257,138,7,10792,5,0,12
26,3150,257,138,7,10793,1,0,10
26,3150,257,138,7,10843,4,0,2
26,3150,257,138,7,10844,5,0,5
26,3150,257,138,7,10994,2,0,1
26,3150,257,138,7,11103,5,0,8
26,3150,257,138,7,11258,8,0,0
26,3150,257,138,7,11291,4,0,3
26,3150,257,138,7,11300,2,50,5
26,3150,257,138,7,11323,5,0,1
26,3150,257,138,7,11349,1,0,3
26,3150,257,138,7,11633,5,0,0
26,3150,257,138,7,11673,20,0,1
26,3150,257,138,7,11721,3,0,0
26,3150,257,138,7,11738,3,0,3
26,3150,257,138,7,11744,10,0,3
26,3150,257,138,7,11789,6,0,0
26,3150,257,138,7,11806,1,0,0
26,3150,257,138,7,11820,0,0,1
26,3150,257,138,7,11834,9,0,0
26,3150,257,138,7,11851,5,0,7
26,3150,257,138,7,11881,5,0,0
26,3150,257,138,7,12004,1,0,2
26,3150,257,138,7,12323,2,0,0
26,3150,257,138,7,12375,7,0,1
26,3150,257,138,7,12870,14,0,10
26,3150,257,138,7,12895,0,0,0
26,3150,257,138,7,13094,1,0,11
26,3150,257,138,7,13133,2,0,0
29,2250,318,28,1,2700,129,0,11
29,2250,318,28,1,4114,8,404,2
29,2250,318,28,1,8465,3,0,3
29,2250,318,28,1,10327,12,0,3
29,2250,318,28,1,11451,11,0,3
29,2250,318,28,1,25813,66,0,5
30,2185,312,40,3,439,8,0,1
30,2185,312,40,3,600,8,0,2
30,2185,312,40,3,603,3,0,5
30,2185,312,40,3,606,11,0,0
30,2185,312,40,3,607,70,0,1
30,2185,312,40,3,613,9,0,4
30,2185,312,40,3,626,5,0,3
30,2185,312,40,3,635,13,0,1
30,2185,312,40,3,841,14,1016,2
30,2185,312,40,3,1100,8,0,0
30,2185,312,40,3,2771,4,0,1
30,2185,312,40,3,2772,15,1544,5
30,2185,312,40,3,2775,2,0,3
30,2185,312,40,3,3118,3,0,0
30,2185,312,40,3,3898,6,597,0
30,2185,312,40,3,3901,4,0,0
30,2185,312,40,3,4267,11,1166,1
30,2185,312,40,3,4285,1,0,0
30,2185,312,40,3,4286,3,284,0
30,2185,312,40,3,6320,3,248,5
30,2185,312,40,3,6421,29,1806,5
30,2185,312,40,3,6710,8,0,1
30,2185,312,40,3,7293,4,150,1
30,2185,312,40,3,7347,0,0,0
30,2185,312,40,3,7364,4,97,7
30,2185,312,40,3,7860,21,1926,1
30,2185,312,40,3,8526,4,247,0
30,2185,312,40,3,10478,7,638,3
30,2185,312,40,3,10806,7,380,3
30,2185,312,40,3,11537,2,182,0
30,2185,312,40,3,11872,12,1210,0
30,2185,312,40,3,12281,9,268,10
30,2185,312,40,3,12880,7,0,0
30,2185,312,40,3,13483,8,0,0
30,2185,312,40,3,15394,6,127,4
30,2185,312,40,3,15480,2,438,4
30,2185,312,40,3,16961,74,0,6
30,2185,312,40,3,21850,5,718,4
33,221,11,2,0,512,8,0,2
33,221,11,2,0,1148,4,0,5
34,185,27,23,0,11,2,224,2
34,185,27,23,0,371,15,0,2
34,185,27,23,0,881,5,264,0
36,1570,173,26,1,14,5,0,1
36,1570,173,26,1,18,31,0,1
36,1570,173,26,1,29,5,0,0
36,1570,173,26,1,48,3,0,4
36,1570,173,26,1,52,7,0,0
36,1570,173,26,1,67,2,0,0
36,1570,173,26,1,71,2,0,0
36,1570,173,26,1,117,25,0,1
36,1570,173,26,1,157,7,0,3
36,1570,173,26,1,315,5,0,0
36,1570,173,26,1,316,7,0,1
36,1570,173,26,1,440,13,0,0
36,1570,173,26,1,441,5,0,0
36,1570,173,26,1,442,7,0,0
36,1570,173,26,1,470,32,0,6
36,1570,173,26,1,576,3,0,0
36,1570,173,26,1,1003,8,0,0
36,1570,173,26,1,1005,10,0,1
36,1570,173,26,1,7225,12,2983,8
36,1570,173,26,1,7357,16,2435,0
36,1570,173,26,1,8044,13,482,8
36,1570,173,26,1,10744,8,2966,2
36,1570,173,26,1,13869,6,2119,0
36,1570,173,26,1,14002,42,14706,0
36,1570,173,26,1,14129,6,0,1
36,1570,173,26,1,17283,1,272,0
36,1570,173,26,1,21071,7,161,0
36,1570,173,26,1,31726,12,7912,1
37,156,2,0,0,8,0,288,2
37,156,2,0,0,20,3,0,2
37,156,2,0,0,8222,6,1708,1
38,133,15,1,0,7,76,5808,3
39,1651,255,12,0,59,24,0,1
39,1651,255,12,0,98,10,0,0
39,1651,255,12,0,113,9,413,5
39,1651,255,12,0,135,7,0,3
39,1651,255,12,0,429,14,0,5
39,1651,255,12,0,456,6,0,0
39,1651,255,12,0,522,12,0,1
39,1651,255,12,0,558,11,339,0
39,1651,255,12,0,583,37,0,2
39,1651,255,12,0,824,15,0,2
39,1651,255,12,0,839,4,0,0
39,1651,255,12,0,935,1,0,1
39,1651,255,12,0,1069,4,0,4
39,1651,255,12,0,1187,2,0,1
40,41,8,2,0,214,4,0,0
41,611,83,12,0,60,1,0,1
41,611,83,12,0,66,5,0,0
41,611,83,12,0,84,6,0,0
41,611,83,12,0,120,39,0,4
46,111,350,59,15,105,19,0,1
46,111,350,59,15,107,11,0,0
46,111,350,59,15,404,6,0,1
46,111,350,59,15,6621,1,0,2
46,111,350,59,15,6622,0,0,3
50,101,3,3,0,9,13,0,3
52,861,62,12,0,5171,7,986,5
52,861,62,12,0,5233,4,245,1
52,861,62,12,0,5270,2,989,0
52,861,62,12,0,5333,3,2375,4
52,861,62,12,0,5414,16,1016,0
52,861,62,12,0,6078,2,353,2
52,861,62,12,0,6480,6,232,0
